id,user_id,tag,title,body,upvotes,downvotes,created_at,answers_count,is_answered
49954559,574621,mysql,SQL to list tables a&#39;s associated data from table b,"<p>Given People (table: contacts) that have Phone Numbers (table: phones),</p>

<p>How do I write an SQL query (Sqlite3, postgres, or MySQL) to show each person and all of their phone numbers?</p>

<pre><code> Table: contacts      Table: Phones
 id  name             id  phone_number    contact_id
 1   Ashok            1   (111) 123-1111  1
 2   Betty            2   (111) 123-2222  1
 3   Charles          3   (111) 123-3333  1
                      4   (111) 123-4444  1
                      5   (222) 456-1111  2
                      6   (222) 456-2222  2
                      7   (333) 789-1111  3
                      8   (333) 789-2222  3
                      9   (333) 789-3333  3
</code></pre>

<p>I want the output to be:</p>

<pre><code>Name    Phones
Ashok   (111) 123-1111 (111) 123-2222 (111) 123-3333 (111) 123-4444
Betty   (222) 456-1111 (222) 456-2222 
Charles (333) 789-1111 (333) 789-2222 (333) 789-3333
</code></pre>

<p>If I do a join:</p>

<pre><code>SELECT      c.name, p.phone_number
FROM        contacts as c
INNER JOIN  phones as p
ON          c.id = p.contact_id
ORDER BY    c.name
</code></pre>

<p>the result is not what I want:</p>

<pre><code>Name    Phone
Ashok   (111) 123-1111
Ashok   (111) 123-2222
Ashok   (111) 123-3333
Ashok   (111) 123-4444
Betty   (222) 456-1111
Betty   (222) 456-2222
Charles (333) 789-1111
Charles (333) 789-2222
Charles (333) 789-3333
</code></pre>
",,,2018-04-21T10:00:25+00:00,1,True
49954559,574621,sql,SQL to list tables a&#39;s associated data from table b,"<p>Given People (table: contacts) that have Phone Numbers (table: phones),</p>

<p>How do I write an SQL query (Sqlite3, postgres, or MySQL) to show each person and all of their phone numbers?</p>

<pre><code> Table: contacts      Table: Phones
 id  name             id  phone_number    contact_id
 1   Ashok            1   (111) 123-1111  1
 2   Betty            2   (111) 123-2222  1
 3   Charles          3   (111) 123-3333  1
                      4   (111) 123-4444  1
                      5   (222) 456-1111  2
                      6   (222) 456-2222  2
                      7   (333) 789-1111  3
                      8   (333) 789-2222  3
                      9   (333) 789-3333  3
</code></pre>

<p>I want the output to be:</p>

<pre><code>Name    Phones
Ashok   (111) 123-1111 (111) 123-2222 (111) 123-3333 (111) 123-4444
Betty   (222) 456-1111 (222) 456-2222 
Charles (333) 789-1111 (333) 789-2222 (333) 789-3333
</code></pre>

<p>If I do a join:</p>

<pre><code>SELECT      c.name, p.phone_number
FROM        contacts as c
INNER JOIN  phones as p
ON          c.id = p.contact_id
ORDER BY    c.name
</code></pre>

<p>the result is not what I want:</p>

<pre><code>Name    Phone
Ashok   (111) 123-1111
Ashok   (111) 123-2222
Ashok   (111) 123-3333
Ashok   (111) 123-4444
Betty   (222) 456-1111
Betty   (222) 456-2222
Charles (333) 789-1111
Charles (333) 789-2222
Charles (333) 789-3333
</code></pre>
",,,2018-04-21T10:00:25+00:00,1,True
49954559,574621,postgresql,SQL to list tables a&#39;s associated data from table b,"<p>Given People (table: contacts) that have Phone Numbers (table: phones),</p>

<p>How do I write an SQL query (Sqlite3, postgres, or MySQL) to show each person and all of their phone numbers?</p>

<pre><code> Table: contacts      Table: Phones
 id  name             id  phone_number    contact_id
 1   Ashok            1   (111) 123-1111  1
 2   Betty            2   (111) 123-2222  1
 3   Charles          3   (111) 123-3333  1
                      4   (111) 123-4444  1
                      5   (222) 456-1111  2
                      6   (222) 456-2222  2
                      7   (333) 789-1111  3
                      8   (333) 789-2222  3
                      9   (333) 789-3333  3
</code></pre>

<p>I want the output to be:</p>

<pre><code>Name    Phones
Ashok   (111) 123-1111 (111) 123-2222 (111) 123-3333 (111) 123-4444
Betty   (222) 456-1111 (222) 456-2222 
Charles (333) 789-1111 (333) 789-2222 (333) 789-3333
</code></pre>

<p>If I do a join:</p>

<pre><code>SELECT      c.name, p.phone_number
FROM        contacts as c
INNER JOIN  phones as p
ON          c.id = p.contact_id
ORDER BY    c.name
</code></pre>

<p>the result is not what I want:</p>

<pre><code>Name    Phone
Ashok   (111) 123-1111
Ashok   (111) 123-2222
Ashok   (111) 123-3333
Ashok   (111) 123-4444
Betty   (222) 456-1111
Betty   (222) 456-2222
Charles (333) 789-1111
Charles (333) 789-2222
Charles (333) 789-3333
</code></pre>
",,,2018-04-21T10:00:25+00:00,1,True
49954559,574621,sqlite,SQL to list tables a&#39;s associated data from table b,"<p>Given People (table: contacts) that have Phone Numbers (table: phones),</p>

<p>How do I write an SQL query (Sqlite3, postgres, or MySQL) to show each person and all of their phone numbers?</p>

<pre><code> Table: contacts      Table: Phones
 id  name             id  phone_number    contact_id
 1   Ashok            1   (111) 123-1111  1
 2   Betty            2   (111) 123-2222  1
 3   Charles          3   (111) 123-3333  1
                      4   (111) 123-4444  1
                      5   (222) 456-1111  2
                      6   (222) 456-2222  2
                      7   (333) 789-1111  3
                      8   (333) 789-2222  3
                      9   (333) 789-3333  3
</code></pre>

<p>I want the output to be:</p>

<pre><code>Name    Phones
Ashok   (111) 123-1111 (111) 123-2222 (111) 123-3333 (111) 123-4444
Betty   (222) 456-1111 (222) 456-2222 
Charles (333) 789-1111 (333) 789-2222 (333) 789-3333
</code></pre>

<p>If I do a join:</p>

<pre><code>SELECT      c.name, p.phone_number
FROM        contacts as c
INNER JOIN  phones as p
ON          c.id = p.contact_id
ORDER BY    c.name
</code></pre>

<p>the result is not what I want:</p>

<pre><code>Name    Phone
Ashok   (111) 123-1111
Ashok   (111) 123-2222
Ashok   (111) 123-3333
Ashok   (111) 123-4444
Betty   (222) 456-1111
Betty   (222) 456-2222
Charles (333) 789-1111
Charles (333) 789-2222
Charles (333) 789-3333
</code></pre>
",,,2018-04-21T10:00:25+00:00,1,True
46884084,5594445,mysql,SQL query to select only results having an exclusive set of related entities from another table,"<p>I have a relational DB with 2 tables, let's say <code>paintings</code> and <code>colors</code>. They are in a many-to-many relation via the pivot table, <code>color_painting</code>.</p>

<p>The ""paintings"" table:</p>

<pre><code>id  name
---------------------
1   Lion and cubs
2   Sunset in Ontario
</code></pre>

<p>The ""colors"" table:</p>

<pre><code>id  color
---------------------
1   grey
2   yellow
3   orange
</code></pre>

<p>The ""color_painting"" table:</p>

<pre><code>painting_id  color_id
---------------------
1            1
1            2
2            1
2            2
2            3
</code></pre>

<p>So, paintings are linked to colors as follows:</p>

<p>""<code>Lion and cubs</code>"" is linked to colors ""<code>grey</code>"" and ""<code>yellow</code>""</p>

<p>""<code>Sunset in Ontario</code>"" is linked to ""<code>grey</code>"", ""<code>yellow</code>"" and ""<code>orange</code>""</p>

<p>How do I write an SQL query that selects paintings that have ONLY specific colors in them, and no other colors? </p>

<p>E.g. I want paintings that only have ""grey"" and ""yellow"". Thus, the query should return the ""Lion and cubs"" painting but NOT ""Sunset"", since ""Sunset"" also has ""orange"".</p>

<p>Is it possible to do with one query? (The SQL should run on MySQL, SQLite, PostgreSQL, and SQL Server dialects).</p>
",,,2017-10-23T07:35:29+00:00,2,True
46884084,5594445,sql,SQL query to select only results having an exclusive set of related entities from another table,"<p>I have a relational DB with 2 tables, let's say <code>paintings</code> and <code>colors</code>. They are in a many-to-many relation via the pivot table, <code>color_painting</code>.</p>

<p>The ""paintings"" table:</p>

<pre><code>id  name
---------------------
1   Lion and cubs
2   Sunset in Ontario
</code></pre>

<p>The ""colors"" table:</p>

<pre><code>id  color
---------------------
1   grey
2   yellow
3   orange
</code></pre>

<p>The ""color_painting"" table:</p>

<pre><code>painting_id  color_id
---------------------
1            1
1            2
2            1
2            2
2            3
</code></pre>

<p>So, paintings are linked to colors as follows:</p>

<p>""<code>Lion and cubs</code>"" is linked to colors ""<code>grey</code>"" and ""<code>yellow</code>""</p>

<p>""<code>Sunset in Ontario</code>"" is linked to ""<code>grey</code>"", ""<code>yellow</code>"" and ""<code>orange</code>""</p>

<p>How do I write an SQL query that selects paintings that have ONLY specific colors in them, and no other colors? </p>

<p>E.g. I want paintings that only have ""grey"" and ""yellow"". Thus, the query should return the ""Lion and cubs"" painting but NOT ""Sunset"", since ""Sunset"" also has ""orange"".</p>

<p>Is it possible to do with one query? (The SQL should run on MySQL, SQLite, PostgreSQL, and SQL Server dialects).</p>
",,,2017-10-23T07:35:29+00:00,2,True
46884084,5594445,postgresql,SQL query to select only results having an exclusive set of related entities from another table,"<p>I have a relational DB with 2 tables, let's say <code>paintings</code> and <code>colors</code>. They are in a many-to-many relation via the pivot table, <code>color_painting</code>.</p>

<p>The ""paintings"" table:</p>

<pre><code>id  name
---------------------
1   Lion and cubs
2   Sunset in Ontario
</code></pre>

<p>The ""colors"" table:</p>

<pre><code>id  color
---------------------
1   grey
2   yellow
3   orange
</code></pre>

<p>The ""color_painting"" table:</p>

<pre><code>painting_id  color_id
---------------------
1            1
1            2
2            1
2            2
2            3
</code></pre>

<p>So, paintings are linked to colors as follows:</p>

<p>""<code>Lion and cubs</code>"" is linked to colors ""<code>grey</code>"" and ""<code>yellow</code>""</p>

<p>""<code>Sunset in Ontario</code>"" is linked to ""<code>grey</code>"", ""<code>yellow</code>"" and ""<code>orange</code>""</p>

<p>How do I write an SQL query that selects paintings that have ONLY specific colors in them, and no other colors? </p>

<p>E.g. I want paintings that only have ""grey"" and ""yellow"". Thus, the query should return the ""Lion and cubs"" painting but NOT ""Sunset"", since ""Sunset"" also has ""orange"".</p>

<p>Is it possible to do with one query? (The SQL should run on MySQL, SQLite, PostgreSQL, and SQL Server dialects).</p>
",,,2017-10-23T07:35:29+00:00,2,True
46884084,5594445,sqlite,SQL query to select only results having an exclusive set of related entities from another table,"<p>I have a relational DB with 2 tables, let's say <code>paintings</code> and <code>colors</code>. They are in a many-to-many relation via the pivot table, <code>color_painting</code>.</p>

<p>The ""paintings"" table:</p>

<pre><code>id  name
---------------------
1   Lion and cubs
2   Sunset in Ontario
</code></pre>

<p>The ""colors"" table:</p>

<pre><code>id  color
---------------------
1   grey
2   yellow
3   orange
</code></pre>

<p>The ""color_painting"" table:</p>

<pre><code>painting_id  color_id
---------------------
1            1
1            2
2            1
2            2
2            3
</code></pre>

<p>So, paintings are linked to colors as follows:</p>

<p>""<code>Lion and cubs</code>"" is linked to colors ""<code>grey</code>"" and ""<code>yellow</code>""</p>

<p>""<code>Sunset in Ontario</code>"" is linked to ""<code>grey</code>"", ""<code>yellow</code>"" and ""<code>orange</code>""</p>

<p>How do I write an SQL query that selects paintings that have ONLY specific colors in them, and no other colors? </p>

<p>E.g. I want paintings that only have ""grey"" and ""yellow"". Thus, the query should return the ""Lion and cubs"" painting but NOT ""Sunset"", since ""Sunset"" also has ""orange"".</p>

<p>Is it possible to do with one query? (The SQL should run on MySQL, SQLite, PostgreSQL, and SQL Server dialects).</p>
",,,2017-10-23T07:35:29+00:00,2,True
42022770,1230358,mysql,Standard SQL and previous and next row values,"<p>I know this is a common question and I've done some reading on it. What I want is a performant way (best in one query) for receiving the the next and previous row id, based on a reference row id. I've found many questions and answers here at stackoverflow and one valuable thread with a really nice answer <a href=""https://stackoverflow.com/a/15992856/1230358"">https://stackoverflow.com/a/15992856/1230358</a>. What I have is based on the answers in this thread.</p>

<pre><code>select id from test_1
where ( 
    id = IFNULL((select max(id) from test_1 where id &lt; 2 order by starts_on, id), 0)
    or id = IFNULL((select min(id) from test_1 where id &gt; 2 order by starts_on, id), 0) 
)
</code></pre>

<p>Querying with the reference <code>id=2</code> returns exactlythe result that I need (first row is the previous id, second row is the next id):</p>

<pre><code>id
--
1
--
3
</code></pre>

<p>The problem is, if querying the edge cases <code>id=1</code> or <code>id=max(id)</code>, the results miss either the previous
or next row id, because there simply is no no previous or next row. The result has now only one row and it's not clear if this is either the previous our next row id.</p>

<pre><code>id
--
2       (next value)
</code></pre>

<p>However, i need a result like this</p>

<pre><code>id
--
NULL    (or 0 - previous value)
--
2       (next value)
</code></pre>

<p>What I need is a solution based or similar in performance to the upper query, that fills the non-existant edgecases ids preferable with a NULL value (or 0). As I'm cunsuming the results with a webframework supporting different dbms, it should work with <strong><code>mysql</code>, <code>sqlite</code>, and <code>postgres</code></strong>. It should work with the following schema:</p>

<pre><code>drop table if exists test_1;
create table test_1 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');

drop table if exists test_2;
create table test_2 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_2 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-07 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-08 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-03 00:00:00', '2017-01-09 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-04 00:00:00', '2017-01-10 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-05 00:00:00', '2017-01-11 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-06 00:00:00', '2017-01-12 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-13 00:00:00');


drop table if exists test_3;
create table test_3 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_3 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-07 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-08 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-09 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-04 00:00:00', '2017-01-10 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-05 00:00:00', '2017-01-11 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-12 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-13 00:00:00');
</code></pre>

<p><strong>Update:</strong></p>

<p>A possible solution would be:</p>

<pre><code>select distinct 
(select max(id) from test_1 where id &lt; 7 order by starts_on, id) as prev, 
(select min(id) from test_1 where id &gt; 7 order by starts_on, id) as next 
from test_1
</code></pre>
",,,2017-02-03T11:06:17+00:00,3,True
42022770,1230358,sql,Standard SQL and previous and next row values,"<p>I know this is a common question and I've done some reading on it. What I want is a performant way (best in one query) for receiving the the next and previous row id, based on a reference row id. I've found many questions and answers here at stackoverflow and one valuable thread with a really nice answer <a href=""https://stackoverflow.com/a/15992856/1230358"">https://stackoverflow.com/a/15992856/1230358</a>. What I have is based on the answers in this thread.</p>

<pre><code>select id from test_1
where ( 
    id = IFNULL((select max(id) from test_1 where id &lt; 2 order by starts_on, id), 0)
    or id = IFNULL((select min(id) from test_1 where id &gt; 2 order by starts_on, id), 0) 
)
</code></pre>

<p>Querying with the reference <code>id=2</code> returns exactlythe result that I need (first row is the previous id, second row is the next id):</p>

<pre><code>id
--
1
--
3
</code></pre>

<p>The problem is, if querying the edge cases <code>id=1</code> or <code>id=max(id)</code>, the results miss either the previous
or next row id, because there simply is no no previous or next row. The result has now only one row and it's not clear if this is either the previous our next row id.</p>

<pre><code>id
--
2       (next value)
</code></pre>

<p>However, i need a result like this</p>

<pre><code>id
--
NULL    (or 0 - previous value)
--
2       (next value)
</code></pre>

<p>What I need is a solution based or similar in performance to the upper query, that fills the non-existant edgecases ids preferable with a NULL value (or 0). As I'm cunsuming the results with a webframework supporting different dbms, it should work with <strong><code>mysql</code>, <code>sqlite</code>, and <code>postgres</code></strong>. It should work with the following schema:</p>

<pre><code>drop table if exists test_1;
create table test_1 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');

drop table if exists test_2;
create table test_2 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_2 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-07 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-08 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-03 00:00:00', '2017-01-09 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-04 00:00:00', '2017-01-10 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-05 00:00:00', '2017-01-11 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-06 00:00:00', '2017-01-12 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-13 00:00:00');


drop table if exists test_3;
create table test_3 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_3 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-07 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-08 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-09 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-04 00:00:00', '2017-01-10 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-05 00:00:00', '2017-01-11 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-12 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-13 00:00:00');
</code></pre>

<p><strong>Update:</strong></p>

<p>A possible solution would be:</p>

<pre><code>select distinct 
(select max(id) from test_1 where id &lt; 7 order by starts_on, id) as prev, 
(select min(id) from test_1 where id &gt; 7 order by starts_on, id) as next 
from test_1
</code></pre>
",,,2017-02-03T11:06:17+00:00,3,True
42022770,1230358,postgresql,Standard SQL and previous and next row values,"<p>I know this is a common question and I've done some reading on it. What I want is a performant way (best in one query) for receiving the the next and previous row id, based on a reference row id. I've found many questions and answers here at stackoverflow and one valuable thread with a really nice answer <a href=""https://stackoverflow.com/a/15992856/1230358"">https://stackoverflow.com/a/15992856/1230358</a>. What I have is based on the answers in this thread.</p>

<pre><code>select id from test_1
where ( 
    id = IFNULL((select max(id) from test_1 where id &lt; 2 order by starts_on, id), 0)
    or id = IFNULL((select min(id) from test_1 where id &gt; 2 order by starts_on, id), 0) 
)
</code></pre>

<p>Querying with the reference <code>id=2</code> returns exactlythe result that I need (first row is the previous id, second row is the next id):</p>

<pre><code>id
--
1
--
3
</code></pre>

<p>The problem is, if querying the edge cases <code>id=1</code> or <code>id=max(id)</code>, the results miss either the previous
or next row id, because there simply is no no previous or next row. The result has now only one row and it's not clear if this is either the previous our next row id.</p>

<pre><code>id
--
2       (next value)
</code></pre>

<p>However, i need a result like this</p>

<pre><code>id
--
NULL    (or 0 - previous value)
--
2       (next value)
</code></pre>

<p>What I need is a solution based or similar in performance to the upper query, that fills the non-existant edgecases ids preferable with a NULL value (or 0). As I'm cunsuming the results with a webframework supporting different dbms, it should work with <strong><code>mysql</code>, <code>sqlite</code>, and <code>postgres</code></strong>. It should work with the following schema:</p>

<pre><code>drop table if exists test_1;
create table test_1 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');

drop table if exists test_2;
create table test_2 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_2 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-07 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-08 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-03 00:00:00', '2017-01-09 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-04 00:00:00', '2017-01-10 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-05 00:00:00', '2017-01-11 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-06 00:00:00', '2017-01-12 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-13 00:00:00');


drop table if exists test_3;
create table test_3 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_3 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-07 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-08 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-09 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-04 00:00:00', '2017-01-10 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-05 00:00:00', '2017-01-11 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-12 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-13 00:00:00');
</code></pre>

<p><strong>Update:</strong></p>

<p>A possible solution would be:</p>

<pre><code>select distinct 
(select max(id) from test_1 where id &lt; 7 order by starts_on, id) as prev, 
(select min(id) from test_1 where id &gt; 7 order by starts_on, id) as next 
from test_1
</code></pre>
",,,2017-02-03T11:06:17+00:00,3,True
42022770,1230358,sqlite,Standard SQL and previous and next row values,"<p>I know this is a common question and I've done some reading on it. What I want is a performant way (best in one query) for receiving the the next and previous row id, based on a reference row id. I've found many questions and answers here at stackoverflow and one valuable thread with a really nice answer <a href=""https://stackoverflow.com/a/15992856/1230358"">https://stackoverflow.com/a/15992856/1230358</a>. What I have is based on the answers in this thread.</p>

<pre><code>select id from test_1
where ( 
    id = IFNULL((select max(id) from test_1 where id &lt; 2 order by starts_on, id), 0)
    or id = IFNULL((select min(id) from test_1 where id &gt; 2 order by starts_on, id), 0) 
)
</code></pre>

<p>Querying with the reference <code>id=2</code> returns exactlythe result that I need (first row is the previous id, second row is the next id):</p>

<pre><code>id
--
1
--
3
</code></pre>

<p>The problem is, if querying the edge cases <code>id=1</code> or <code>id=max(id)</code>, the results miss either the previous
or next row id, because there simply is no no previous or next row. The result has now only one row and it's not clear if this is either the previous our next row id.</p>

<pre><code>id
--
2       (next value)
</code></pre>

<p>However, i need a result like this</p>

<pre><code>id
--
NULL    (or 0 - previous value)
--
2       (next value)
</code></pre>

<p>What I need is a solution based or similar in performance to the upper query, that fills the non-existant edgecases ids preferable with a NULL value (or 0). As I'm cunsuming the results with a webframework supporting different dbms, it should work with <strong><code>mysql</code>, <code>sqlite</code>, and <code>postgres</code></strong>. It should work with the following schema:</p>

<pre><code>drop table if exists test_1;
create table test_1 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');
insert into test_1 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-01 00:00:00');

drop table if exists test_2;
create table test_2 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_2 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-07 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-08 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-03 00:00:00', '2017-01-09 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-04 00:00:00', '2017-01-10 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-05 00:00:00', '2017-01-11 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-06 00:00:00', '2017-01-12 00:00:00');
insert into test_2 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-13 00:00:00');


drop table if exists test_3;
create table test_3 (id INTEGER PRIMARY KEY,starts_on DATETIME, ends_on DATETIME);
insert into test_3 (starts_on, ends_on) Values ('2017-01-01 00:00:00', '2017-01-07 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-08 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-02 00:00:00', '2017-01-09 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-04 00:00:00', '2017-01-10 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-05 00:00:00', '2017-01-11 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-12 00:00:00');
insert into test_3 (starts_on, ends_on) Values ('2017-01-07 00:00:00', '2017-01-13 00:00:00');
</code></pre>

<p><strong>Update:</strong></p>

<p>A possible solution would be:</p>

<pre><code>select distinct 
(select max(id) from test_1 where id &lt; 7 order by starts_on, id) as prev, 
(select min(id) from test_1 where id &gt; 7 order by starts_on, id) as next 
from test_1
</code></pre>
",,,2017-02-03T11:06:17+00:00,3,True
39621987,,mysql,The claim that subqueries can only return single columns,"<p>I am going through Ben Fortas ""Teach yourself SQL in 10 minutes"" book and it has grey box warning: ""Subquery SELECT statements can only retrieve a single column. Attempting to return multiple columns will return an error.""</p>

<p>Is this, in fact, commonly true for an RDMS? (Note that if <a href=""https://stackoverflow.com/a/584442/334911"">this answer</a> is correct then it is not true for all databases).</p>

<p>And why in the world would it ever be true? It seems like such a weird language restriction. Queries are expensive to compute, and the work to retrieve 3 columns is not particularly computationally different than the work to retrieve 1 (unless your RDMS stores your tables grouped by columns instead of grouped by rows).</p>
",,,2016-09-21T16:33:19+00:00,2,True
